date,borough,hour,count
2024-01-29,Manhattan,23,8
2024-01-29,Queens,0,16
2024-01-29,Queens,1,7
2024-01-29,Queens,2,5
2024-01-29,Queens,3,6
2024-01-29,Queens,4,4
2024-01-29,Queens,5,4
2024-01-29,Queens,6,1
2024-01-29,Queens,7,10
2024-01-29,Queens,8,23
2024-01-29,Queens,9,31
2024-01-29,Queens,10,20
2024-01-29,Queens,11,23
2024-01-29,Queens,12,28
2024-01-29,Queens,13,23
2024-01-29,Queens,14,25
2024-01-29,Queens,15,24
2024-01-29,Queens,16,32
2024-01-29,Queens,17,30
2024-01-29,Queens,18,43
2024-01-29,Queens,19,24
2024-01-29,Queens,20,13
2024-01-29,Queens,21,10
2024-01-29,Queens,22,22
2024-01-29,Queens,23,14
2024-01-29,Staten Island,16,1
2024-01-29,Unknown,14,1
2024-01-29,Unknown,16,1
2024-01-30,Bronx,6,1
2024-01-30,Bronx,7,1
2024-01-30,Bronx,8,1
2024-01-30,Bronx,9,4
2024-01-30,Bronx,10,1
2024-01-30,Bronx,11,5
2024-01-30,Bronx,12,5
2024-01-30,Bronx,13,2
2024-01-30,Bronx,14,2
2024-01-30,Bronx,17,1
2024-01-30,Bronx,19,1
2024-01-30,Bronx,20,1
2024-01-30,Bronx,23,1
2024-01-30,Brooklyn,1,3
2024-01-30,Brooklyn,3,1
2024-01-30,Brooklyn,5,2
2024-01-30,Brooklyn,6,3
2024-01-30,Brooklyn,7,5
2024-01-30,Brooklyn,8,13
2024-01-30,Brooklyn,9,18
2024-01-30,Brooklyn,10,9
2024-01-30,Brooklyn,11,14
2024-01-30,Brooklyn,12,16
2024-01-30,Brooklyn,13,7
2024-01-30,Brooklyn,14,19
2024-01-30,Brooklyn,15,15
2024-01-30,Brooklyn,16,14
2024-01-30,Brooklyn,17,20
2024-01-30,Brooklyn,18,21
2024-01-30,Brooklyn,19,13
2024-01-30,Brooklyn,20,17
2024-01-30,Brooklyn,21,14
2024-01-30,Brooklyn,22,12
2024-01-30,Brooklyn,23,7
2024-01-30,Manhattan,0,6
2024-01-30,Manhattan,1,6
2024-01-30,Manhattan,2,1
2024-01-30,Manhattan,3,2
2024-01-30,Manhattan,5,5
2024-01-30,Manhattan,6,28
2024-01-30,Manhattan,7,78
2024-01-30,Manhattan,8,103
2024-01-30,Manhattan,9,98
2024-01-30,Manhattan,10,76
2024-01-30,Manhattan,11,74
2024-01-30,Manhattan,12,67
2024-01-30,Manhattan,13,78
2024-01-30,Manhattan,14,92
2024-01-30,Manhattan,15,84
2024-01-30,Manhattan,16,99
2024-01-30,Manhattan,17,112
2024-01-30,Manhattan,18,95
2024-01-30,Manhattan,19,86
2024-01-30,Manhattan,20,46
2024-01-30,Manhattan,21,23
2024-01-30,Manhattan,22,29
2024-01-30,Manhattan,23,13
2024-01-30,Queens,0,5
2024-01-30,Queens,1,6
2024-01-30,Queens,2,3
2024-01-30,Queens,3,2
2024-01-30,Queens,4,3
2024-01-30,Queens,5,3
2024-01-30,Queens,6,8
2024-01-30,Queens,7,9
2024-01-30,Queens,8,19
2024-01-30,Queens,9,27
2024-01-30,Queens,10,19
2024-01-30,Queens,11,26
2024-01-30,Queens,12,19
2024-01-30,Queens,13,23
2024-01-30,Queens,14,30
2024-01-30,Queens,15,27
2024-01-30,Queens,16,26
2024-01-30,Queens,17,41
2024-01-30,Queens,18,39
2024-01-30,Queens,19,25
2024-01-30,Queens,20,32
2024-01-30,Queens,21,13
2024-01-30,Queens,22,20
2024-01-30,Queens,23,14
2024-01-30,Unknown,4,1
2024-01-30,Unknown,9,1
2024-01-30,Unknown,14,1
2024-01-30,Unknown,22,1
2024-01-31,Bronx,0,2
2024-01-31,Bronx,3,1
2024-01-31,Bronx,5,3
2024-01-31,Bronx,7,1
2024-01-31,Bronx,8,2
2024-01-31,Bronx,9,4
2024-01-31,Bronx,11,2
2024-01-31,Bronx,12,6
2024-01-31,Bronx,13,3
2024-01-31,Bronx,14,2
2024-01-31,Bronx,15,1
2024-01-31,Bronx,16,1
2024-01-31,Bronx,18,3
2024-01-31,Brooklyn,0,4
2024-01-31,Brooklyn,1,2
2024-01-31,Brooklyn,2,1
2024-01-31,Brooklyn,4,2
2024-01-31,Brooklyn,5,2
2024-01-31,Brooklyn,6,2
2024-01-31,Brooklyn,7,5
2024-01-31,Brooklyn,8,13
2024-01-31,Brooklyn,9,5
2024-01-31,Brooklyn,10,11
2024-01-31,Brooklyn,11,9
2024-01-31,Brooklyn,12,11
2024-01-31,Brooklyn,13,15
2024-01-31,Brooklyn,14,13
2024-01-31,Brooklyn,15,18
2024-01-31,Brooklyn,16,21
2024-01-31,Brooklyn,17,19
2024-01-31,Brooklyn,18,29
2024-01-31,Brooklyn,19,19
2024-01-31,Brooklyn,20,11
2024-01-31,Brooklyn,21,12
2024-01-31,Brooklyn,22,14
2024-01-31,Brooklyn,23,11
2024-01-31,Manhattan,0,8
2024-01-31,Manhattan,1,2
2024-01-31,Manhattan,2,4
2024-01-31,Manhattan,4,1
2024-01-31,Manhattan,5,10
2024-01-31,Manhattan,6,26
2024-01-31,Manhattan,7,89
2024-01-31,Manhattan,8,89
2024-01-31,Manhattan,9,87
2024-01-31,Manhattan,10,76
2024-01-31,Manhattan,11,70
2024-01-31,Manhattan,12,69
2024-01-31,Manhattan,13,70
2024-01-31,Manhattan,14,89
2024-01-31,Manhattan,15,108
2024-01-31,Manhattan,16,97
2024-01-31,Manhattan,17,92
2024-01-31,Manhattan,18,107
2024-01-31,Manhattan,19,70
2024-01-31,Manhattan,20,45
2024-01-31,Manhattan,21,32
2024-01-31,Manhattan,22,21
2024-01-31,Manhattan,23,11
2024-01-31,Queens,0,11
2024-01-31,Queens,1,4
2024-01-31,Queens,2,1
2024-01-31,Queens,3,3
2024-01-31,Queens,4,2
2024-01-31,Queens,5,2
2024-01-31,Queens,6,6
2024-01-31,Queens,7,21
2024-01-31,Queens,8,28
2024-01-31,Queens,9,25
2024-01-31,Queens,10,29
2024-01-31,Queens,11,27
2024-01-31,Queens,12,25
2024-01-31,Queens,13,31
2024-01-31,Queens,14,27
2024-01-31,Queens,15,34
2024-01-31,Queens,16,50
2024-01-31,Queens,17,55
2024-01-31,Queens,18,54
2024-01-31,Queens,19,39
2024-01-31,Queens,20,23
2024-01-31,Queens,21,25
2024-01-31,Queens,22,16
2024-01-31,Queens,23,11
2024-01-31,Staten Island,15,1
2024-01-31,Unknown,9,2
