id,date,borough,latitude,longitude,injured,killed,valid_coordinates
4696770,2024-01-19,BROOKLYN,40.676445,-73.91277,0,0,True
4696771,2024-01-21,BROOKLYN,40.671284,-73.91696,0,0,True
4696772,2024-01-14,BROOKLYN,40.672348,-73.91409,1,0,True
4696773,2024-01-22,QUEENS,40.776215,-73.90728,0,0,True
4696774,2024-01-21,UNKNOWN,40.573265,-74.146965,0,0,True
4696775,2024-01-22,UNKNOWN,40.83472,-73.91121,0,0,True
4696776,2024-01-13,UNKNOWN,40.841064,-73.84126,1,0,True
4696777,2024-01-20,BRONX,40.843174,-73.91196,0,0,True
4696778,2024-01-21,BROOKLYN,40.709156,-73.93957,0,0,True
4696779,2024-01-19,BRONX,40.830986,-73.91139,0,0,True
4696780,2024-01-19,QUEENS,40.707493,-73.796974,0,0,True
4696781,2024-01-20,QUEENS,40.697258,-73.80575,0,0,True
4696782,2024-01-18,QUEENS,,,1,0,False
4696783,2024-01-20,BROOKLYN,40.58581,-73.952995,0,0,True
4696784,2024-01-19,BRONX,40.862747,-73.90494,1,0,True
4696785,2024-01-17,BRONX,40.88114,-73.87745,0,0,True
4696786,2024-01-21,UNKNOWN,40.61239,-74.000916,0,0,True
4696787,2024-01-21,BROOKLYN,40.585934,-73.9519,1,0,True
4696788,2024-01-21,BROOKLYN,40.591103,-73.96515,1,0,True
4696789,2024-01-12,BRONX,40.823208,-73.81965,3,0,True
4696790,2024-01-21,UNKNOWN,40.714104,-73.95322,1,0,True
4696791,2024-01-19,BRONX,40.884346,-73.88706,0,0,True
4696792,2024-01-21,UNKNOWN,40.870907,-73.90725,0,0,True
4696793,2024-01-18,UNKNOWN,40.86315,-73.90907,0,0,True
4696794,2024-01-21,UNKNOWN,40.60809,-74.14093,0,0,True
4696795,2024-01-14,UNKNOWN,,,2,0,False
4696796,2024-01-19,QUEENS,40.701538,-73.787315,1,0,True
4696797,2024-01-19,QUEENS,40.69922,-73.806435,0,0,True
4696798,2024-01-18,QUEENS,40.699787,-73.813644,1,0,True
4696799,2024-01-20,QUEENS,40.696564,-73.79125,1,0,True
4696800,2024-01-11,QUEENS,40.712208,-73.77365,1,0,True
4696801,2024-01-17,UNKNOWN,40.710316,-73.77173,2,0,True
4696802,2024-01-21,BRONX,40.837784,-73.852486,1,0,True
4696803,2024-01-20,BROOKLYN,40.686264,-73.9567,0,0,True
4696804,2024-01-20,UNKNOWN,40.679634,-73.94959,0,0,True
4696805,2024-01-20,MANHATTAN,40.760532,-73.95836,1,0,True
4696806,2024-01-20,UNKNOWN,40.861828,-73.89286,1,0,True
4696807,2024-01-18,BRONX,40.870777,-73.88624,0,0,True
4696808,2024-01-21,QUEENS,40.701504,-73.812386,0,0,True
4696809,2024-01-17,BROOKLYN,40.688774,-73.9479,0,0,True
4696810,2024-01-20,BROOKLYN,40.70166,-73.961464,1,0,True
4696811,2024-01-19,UNKNOWN,,,1,0,False
4696812,2024-01-20,BROOKLYN,40.712265,-73.95548,0,0,True
4696813,2024-01-19,BROOKLYN,40.71516,-73.965164,0,0,True
4696814,2024-01-21,BRONX,40.864975,-73.890396,0,0,True
4696815,2024-01-19,BROOKLYN,40.70791,-73.945015,1,0,True
4696816,2024-01-19,BROOKLYN,40.70172,-73.957565,0,0,True
4696817,2024-01-19,MANHATTAN,40.769753,-73.95458,0,0,True
4696818,2024-01-21,UNKNOWN,40.774563,-73.94309,0,0,True
4696819,2024-01-21,BROOKLYN,40.625973,-73.97624,1,0,True
4696820,2024-01-21,BROOKLYN,40.640915,-73.97365,1,0,True
4696821,2024-01-14,BRONX,40.837864,-73.9114,1,0,True
4696822,2024-01-18,BROOKLYN,40.698677,-73.95886,0,0,True
4696823,2024-01-19,UNKNOWN,40.777004,-73.96374,1,0,True
4696824,2024-01-20,MANHATTAN,40.76484,-73.970505,0,0,True
4696825,2024-01-19,BRONX,40.882175,-73.88692,1,0,True
4696826,2024-01-21,BRONX,40.861862,-73.91275,1,0,True
4696827,2024-01-17,BROOKLYN,40.701572,-73.9443,0,0,True
4696828,2024-01-21,BROOKLYN,40.647297,-73.9803,0,0,True
4696829,2024-01-20,MANHATTAN,40.773018,-73.952194,0,0,True
4696830,2024-01-18,MANHATTAN,40.76395,-73.966484,0,0,True
4696831,2024-01-19,UNKNOWN,40.79286,-73.96754,0,0,True
4696832,2024-01-17,BROOKLYN,40.702797,-73.95739,0,0,True
4696833,2024-01-19,MANHATTAN,40.773598,-73.9578,1,0,True
4696834,2024-01-21,UNKNOWN,40.78318,-73.94362,0,0,True
4696835,2024-01-19,UNKNOWN,40.79458,-73.97371,0,0,True
4696836,2024-01-20,BRONX,40.895374,-73.86356,0,0,True
4696837,2024-01-19,BRONX,40.892376,-73.843475,0,0,True
4696838,2024-01-20,BRONX,40.88907,-73.863144,0,0,True
4696839,2024-01-19,QUEENS,,,2,0,False
4696840,2024-01-18,BRONX,40.886883,-73.86539,1,0,True
4696841,2024-01-21,QUEENS,40.70047,-73.75289,0,0,True
4696842,2024-01-16,QUEENS,40.678898,-73.78908,1,0,True
4696843,2024-01-18,BRONX,40.87693,-73.84429,0,0,True
4696844,2024-01-16,QUEENS,40.666008,-73.789536,5,0,True
4696845,2024-01-21,UNKNOWN,40.667522,-73.78063,2,0,True
4696846,2024-01-21,BROOKLYN,40.633083,-73.94771,0,0,True
4696847,2024-01-21,BROOKLYN,40.63461,-73.96412,1,0,True
4696848,2024-01-18,UNKNOWN,40.634506,-73.949455,1,0,True
4696849,2024-01-18,BROOKLYN,40.635662,-73.95195,0,0,True
4696850,2024-01-20,BRONX,40.87882,-73.85803,1,0,True
4696851,2024-01-19,QUEENS,40.67469,-73.79805,1,0,True
4696852,2024-01-21,QUEENS,40.669144,-73.76591,0,0,True
4696853,2024-01-17,BROOKLYN,40.67804,-73.98263,1,0,True
4696854,2024-01-21,BRONX,40.87308,-73.85938,0,0,True
4696855,2024-01-21,QUEENS,40.6661,-73.85193,0,0,True
4696856,2024-01-19,UNKNOWN,40.86502,-73.89277,0,0,True
4696857,2024-01-19,QUEENS,40.70172,-73.834656,0,0,True
4696858,2024-01-19,UNKNOWN,40.66496,-73.82226,1,0,True
4696859,2024-01-19,UNKNOWN,40.65789,-73.85613,1,0,True
4696860,2024-01-20,QUEENS,40.658257,-73.84069,0,0,True
4696861,2024-01-19,QUEENS,40.704212,-73.83697,0,0,True
4696862,2024-01-21,QUEENS,40.67215,-73.843185,1,0,True
4696863,2024-01-18,QUEENS,40.683655,-73.83279,0,0,True
4696864,2024-01-19,UNKNOWN,40.69225,-73.81791,0,0,True
4696865,2024-01-21,QUEENS,40.69595,-73.86237,0,0,True
4696866,2024-01-22,UNKNOWN,40.75455,-73.74317,0,0,True
4696867,2024-01-20,QUEENS,40.669876,-73.84741,1,0,True
4696868,2024-01-18,QUEENS,40.68492,-73.86138,0,0,True
4696869,2024-01-17,UNKNOWN,40.71154,-73.83624,0,0,True
4696870,2024-01-13,QUEENS,40.689312,-73.82829,0,0,True
4696871,2024-01-20,UNKNOWN,40.697002,-73.84386,0,0,True
4696872,2024-01-20,QUEENS,40.69453,-73.82588,0,0,True
4696874,2024-01-21,QUEENS,40.698696,-73.82063,0,0,True
4696875,2024-01-17,QUEENS,40.694107,-73.863144,2,0,True
4696876,2024-01-20,QUEENS,40.666367,-73.811554,1,0,True
4696877,2024-01-20,UNKNOWN,,,0,0,False
4696878,2024-01-20,QUEENS,40.664192,-73.841125,0,0,True
4696879,2024-01-20,QUEENS,40.69597,-73.85281,0,0,True
4696880,2024-01-20,QUEENS,40.69056,-73.8141,4,0,True
4696881,2024-01-16,QUEENS,40.68592,-73.846924,0,0,True
4696882,2024-01-21,UNKNOWN,,,1,0,False
4696883,2024-01-20,UNKNOWN,40.685772,-73.81819,0,0,True
4696884,2024-01-15,QUEENS,40.693527,-73.81345,0,0,True
4696885,2024-01-21,QUEENS,40.661335,-73.856964,1,0,True
4696886,2024-01-21,UNKNOWN,40.702747,-73.86242,0,0,True
4696887,2024-01-19,QUEENS,40.684135,-73.813995,0,0,True
4696888,2024-01-22,QUEENS,40.68457,-73.834885,0,0,True
4696889,2024-01-21,QUEENS,40.69142,-73.866516,0,0,True
4696890,2024-01-20,MANHATTAN,40.744186,-73.991875,1,0,True
4696891,2024-01-22,MANHATTAN,40.726494,-73.98829,0,0,True
4696892,2024-01-21,MANHATTAN,40.737267,-73.98527,0,0,True
4696893,2024-01-17,QUEENS,40.71852,-73.90832,0,0,True
4696894,2024-01-19,QUEENS,40.70374,-73.86837,0,0,True
4696895,2024-01-15,QUEENS,40.725918,-73.89535,0,0,True
4696896,2024-01-19,QUEENS,40.70281,-73.9077,1,0,True
4696897,2024-01-20,BRONX,40.85429,-73.90027,0,0,True
4696898,2024-01-21,QUEENS,40.704964,-73.803444,0,0,True
4696899,2024-01-22,UNKNOWN,40.692482,-73.79599,0,0,True
4696900,2024-01-21,STATEN ISLAND,40.560295,-74.16046,0,0,True
4696901,2024-01-18,MANHATTAN,40.785294,-73.969345,0,0,True
4696902,2024-01-20,UNKNOWN,40.851936,-73.91078,0,0,True
4696903,2024-01-13,MANHATTAN,40.77712,-73.96395,5,0,True
4696904,2024-01-19,UNKNOWN,40.588486,-74.09759,1,0,True
4696905,2024-01-21,STATEN ISLAND,40.586754,-74.08941,1,0,True
4696906,2024-01-19,BRONX,40.861256,-73.901024,1,0,True
4696907,2024-01-21,BRONX,40.868465,-73.88167,0,0,True
4696908,2024-01-16,QUEENS,40.698856,-73.8266,0,0,True
4696909,2024-01-20,MANHATTAN,40.74044,-74.00203,1,0,True
4696910,2024-01-17,UNKNOWN,40.678722,-73.952995,3,0,True
4696911,2024-01-11,QUEENS,40.70636,-73.792534,1,0,True
4696912,2024-01-20,MANHATTAN,40.80897,-73.94833,0,0,True
4696913,2024-01-22,BROOKLYN,40.634617,-74.02353,1,0,True
4696914,2024-01-17,UNKNOWN,,,1,0,False
4696915,2024-01-21,BROOKLYN,40.683723,-73.96797,0,0,True
4696916,2024-01-21,UNKNOWN,40.586117,-73.93604,0,0,True
4696917,2024-01-22,BROOKLYN,40.625084,-74.0215,1,0,True
4696918,2024-01-19,BROOKLYN,40.62727,-74.00738,0,0,True
4696919,2024-01-13,BRONX,40.814266,-73.912964,1,0,True
4696920,2024-01-21,BRONX,40.81952,-73.908455,0,0,True
4696921,2024-01-16,BRONX,40.803688,-73.915886,0,0,True
4696922,2024-01-19,BRONX,40.858303,-73.892784,2,0,True
4696923,2024-01-20,BROOKLYN,40.684544,-73.96509,1,0,True
4696924,2024-01-20,BRONX,40.848755,-73.898705,1,0,True
4696925,2024-01-21,BRONX,40.85071,-73.89408,1,0,True
4696926,2024-01-19,UNKNOWN,40.85381,-73.91386,1,0,True
4696927,2024-01-21,UNKNOWN,40.843994,-73.89752,1,0,True
4696928,2024-01-20,BRONX,40.85713,-73.8808,0,0,True
4696929,2024-01-20,UNKNOWN,40.841877,-73.8888,1,0,True
4696930,2024-01-21,BRONX,40.851402,-73.89343,0,0,True
4696931,2024-01-20,MANHATTAN,40.73574,-73.99804,0,0,True
4696932,2024-01-17,BRONX,40.8477,-73.90097,1,0,True
4696933,2024-01-19,BROOKLYN,40.68416,-73.96907,0,0,True
4696934,2024-01-20,BROOKLYN,40.689453,-73.924034,0,0,True
4696935,2024-01-21,UNKNOWN,40.69864,-73.93819,1,0,True
4696936,2024-01-18,BROOKLYN,40.689384,-73.92401,0,0,True
4696937,2024-01-20,MANHATTAN,40.77039,-73.954124,0,0,True
4696938,2024-01-20,MANHATTAN,40.78336,-73.95489,0,0,True
4696939,2024-01-21,UNKNOWN,40.697002,-73.84386,0,0,True
4696940,2024-01-18,MANHATTAN,40.759617,-73.961975,0,0,True
4696941,2024-01-21,UNKNOWN,40.625683,-73.93344,0,0,True
4696942,2024-01-21,BROOKLYN,40.60763,-73.930275,1,0,True
4696943,2024-01-22,BROOKLYN,40.621483,-73.93499,0,0,True
4696944,2024-01-22,BROOKLYN,40.68993,-73.98148,0,0,True
4696945,2024-01-17,MANHATTAN,40.782597,-73.948296,0,0,True
4696946,2024-01-22,STATEN ISLAND,40.600246,-74.0946,0,0,True
4696947,2024-01-22,QUEENS,40.726967,-73.85647,0,0,True
4696948,2024-01-21,UNKNOWN,40.718304,-73.987404,1,0,True
4696949,2024-01-21,UNKNOWN,40.86414,-73.93392,0,0,True
4696950,2024-01-22,BROOKLYN,40.640583,-73.91894,1,0,True
4696951,2024-01-22,BROOKLYN,40.67619,-73.9081,0,0,True
4696952,2024-01-21,MANHATTAN,40.86638,-73.92162,1,0,True
4696953,2024-01-17,UNKNOWN,40.600506,-73.90174,0,0,True
4696954,2024-01-21,MANHATTAN,40.742374,-74.0088,0,0,True
4696955,2024-01-17,BRONX,40.821667,-73.915184,0,0,True
4696956,2024-01-21,BRONX,40.80697,-73.88357,0,0,True
4696957,2024-01-21,UNKNOWN,,,0,0,False
4696958,2024-01-22,BRONX,40.818726,-73.8884,0,0,True
4696959,2024-01-22,BROOKLYN,40.68619,-73.87622,0,0,True
4696960,2024-01-22,BROOKLYN,40.66342,-73.88984,0,0,True
4696961,2024-01-19,BRONX,40.81942,-73.88392,0,0,True
4696962,2024-01-20,BRONX,40.80549,-73.91031,3,0,True
4696963,2024-01-22,STATEN ISLAND,40.56908,-74.11115,1,0,True
4696964,2024-01-22,BROOKLYN,40.653465,-73.96328,0,0,True
4696965,2024-01-22,BROOKLYN,40.647114,-73.96168,2,0,True
4696966,2024-01-17,BROOKLYN,40.618233,-73.99484,0,0,True
4696967,2024-01-22,UNKNOWN,40.610516,-73.99889,0,0,True
4696968,2024-01-22,MANHATTAN,40.733887,-74.0054,0,0,True
4696969,2024-01-22,UNKNOWN,40.785492,-73.984116,2,0,True
4696970,2024-01-16,MANHATTAN,40.77394,-73.981316,0,0,True
4696971,2024-01-22,MANHATTAN,40.773033,-73.9822,0,0,True
4696972,2024-01-22,BRONX,40.822945,-73.86819,0,0,True
4696973,2024-01-21,UNKNOWN,40.69614,-73.9734,2,0,True
4696974,2024-01-20,MANHATTAN,40.744007,-73.9857,0,0,True
4696975,2024-01-20,UNKNOWN,40.735424,-73.974754,0,0,True
4696976,2024-01-21,MANHATTAN,40.72395,-73.993645,0,0,True
4696977,2024-01-22,UNKNOWN,40.698696,-73.93477,2,0,True
4696978,2024-01-21,MANHATTAN,40.7182,-74.0002,0,0,True
4696979,2024-01-22,UNKNOWN,40.68983,-73.86338,1,0,True
4696980,2024-01-22,MANHATTAN,40.742737,-73.99825,0,0,True
4696981,2024-01-20,UNKNOWN,,,5,0,False
4696982,2024-01-22,MANHATTAN,40.714363,-73.99283,1,0,True
4696983,2024-01-21,QUEENS,40.73294,-73.84961,1,0,True
4696984,2024-01-22,UNKNOWN,,,0,0,False
4696985,2024-01-21,UNKNOWN,40.90026,-73.88645,1,0,True
4696986,2024-01-22,BROOKLYN,40.690773,-73.98563,0,0,True
4696987,2024-01-07,BRONX,40.872135,-73.90005,1,0,True
4696988,2024-01-16,BRONX,40.88566,-73.90999,0,0,True
4696989,2024-01-19,BRONX,40.912468,-73.902596,0,0,True
4696990,2024-01-19,BRONX,40.873657,-73.89838,1,0,True
4696991,2024-01-20,BRONX,40.898594,-73.897095,1,0,True
4696992,2024-01-21,UNKNOWN,40.90026,-73.88645,0,0,True
4696993,2024-01-16,BROOKLYN,40.693905,-73.94892,0,0,True
4696994,2024-01-21,UNKNOWN,40.895847,-73.88114,0,0,True
4696995,2024-01-19,UNKNOWN,40.68064,-73.95338,1,0,True
4696996,2024-01-21,UNKNOWN,40.90026,-73.88645,1,0,True
4696997,2024-01-21,UNKNOWN,40.90026,-73.88645,0,0,True
4696998,2024-01-21,BRONX,40.889458,-73.90008,1,0,True
4696999,2024-01-21,BRONX,40.906033,-73.905624,0,0,True
4697000,2024-01-22,BRONX,40.87831,-73.90523,1,0,True
4697001,2024-01-22,UNKNOWN,40.821484,-73.94855,0,0,True
4697002,2024-01-22,UNKNOWN,40.88809,-73.89254,1,0,True
4697003,2024-01-22,UNKNOWN,40.78739,-73.938225,0,0,True
4697004,2024-01-22,MANHATTAN,40.761787,-73.95745,0,0,True
4697005,2024-01-19,MANHATTAN,,,0,0,False
4697006,2024-01-22,UNKNOWN,40.850693,-73.92748,0,0,True
4697007,2024-01-21,UNKNOWN,40.86177,-73.91848,0,0,True
4697008,2024-01-20,BROOKLYN,40.660435,-73.94542,0,0,True
4697009,2024-01-21,UNKNOWN,40.656063,-73.93957,1,0,True
4697010,2024-01-22,BRONX,40.8396,-73.86922,0,0,True
4697011,2024-01-22,BRONX,40.831924,-73.85104,1,0,True
4697012,2024-01-20,UNKNOWN,,,0,0,False
4697013,2024-01-17,BROOKLYN,40.666405,-73.93137,0,0,True
4697014,2024-01-12,UNKNOWN,40.73715,-73.930824,2,0,True
4697015,2024-01-15,BROOKLYN,40.636044,-73.890686,0,0,True
4697016,2024-01-22,MANHATTAN,40.71606,-73.98706,3,0,True
4697017,2024-01-22,BROOKLYN,40.66807,-73.950676,1,0,True
4697018,2024-01-21,UNKNOWN,40.669403,-73.94221,0,0,True
4697019,2024-01-22,UNKNOWN,40.747692,-73.89381,0,0,True
4697020,2024-01-22,UNKNOWN,40.784534,-73.9736,1,0,True
4697021,2024-01-20,BROOKLYN,40.64341,-73.90898,0,0,True
4697022,2024-01-22,QUEENS,40.75673,-73.874214,0,0,True
4697023,2024-01-22,BROOKLYN,40.697247,-73.932846,1,0,True
4697024,2024-01-21,BROOKLYN,40.687935,-73.9154,1,0,True
4697025,2024-01-22,UNKNOWN,40.696117,-73.905014,0,0,True
4697026,2024-01-22,BROOKLYN,40.691353,-73.92142,2,0,True
4697027,2024-01-21,BROOKLYN,40.69473,-73.91928,0,0,True
4697028,2024-01-21,UNKNOWN,40.688316,-73.908,0,0,True
4697029,2024-01-16,UNKNOWN,40.803844,-73.91444,0,0,True
4697030,2024-01-22,BROOKLYN,40.689102,-73.93194,0,0,True
4697031,2024-01-22,BRONX,40.812313,-73.90349,1,0,True
4697032,2024-01-22,BRONX,40.824654,-73.89194,1,0,True
4697033,2024-01-22,UNKNOWN,40.66323,-73.93161,1,0,True
4697034,2024-01-22,UNKNOWN,40.75663,-73.875145,0,0,True
4697035,2024-01-22,MANHATTAN,40.823566,-73.93768,0,0,True
4697036,2024-01-21,QUEENS,40.746845,-73.89144,0,0,True
4697037,2024-01-22,QUEENS,40.754784,-73.89265,1,0,True
4697038,2024-01-22,QUEENS,40.73028,-73.84824,0,0,True
4697039,2024-01-22,QUEENS,40.723824,-73.797615,0,0,True
4697040,2024-01-22,UNKNOWN,40.639645,-74.008835,0,0,True
4697041,2024-01-21,BROOKLYN,40.64936,-74.01284,0,0,True
4697042,2024-01-22,BROOKLYN,40.667847,-73.99404,1,0,True
4697043,2024-01-19,BROOKLYN,40.64546,-74.00638,1,0,True
4697044,2024-01-18,QUEENS,40.71649,-73.73853,1,0,True
4697045,2024-01-22,UNKNOWN,40.75264,-73.93988,3,0,True
4697046,2024-01-22,UNKNOWN,40.692234,-73.987305,1,0,True
4697047,2024-01-22,BROOKLYN,40.627586,-73.97112,2,0,True
4697048,2024-01-22,BROOKLYN,40.620712,-73.98509,1,0,True
4697049,2024-01-22,BROOKLYN,40.691193,-73.99777,0,0,True
4697050,2024-01-11,BROOKLYN,40.665627,-73.909706,0,0,True
4697051,2024-01-20,UNKNOWN,40.71713,-73.7986,2,0,True
4697052,2024-01-23,QUEENS,40.76958,-73.9156,0,0,True
4697053,2024-01-22,UNKNOWN,,,1,0,False
4697054,2024-01-13,UNKNOWN,40.843678,-73.89426,0,0,True
4697055,2024-01-22,QUEENS,40.71512,-73.83224,0,0,True
4697056,2024-01-22,BROOKLYN,40.61547,-74.03355,0,0,True
4697057,2024-01-23,UNKNOWN,40.663315,-73.98977,1,0,True
4697058,2024-01-22,BROOKLYN,40.629715,-74.00481,0,0,True
4697059,2024-01-22,UNKNOWN,,,0,0,False
4697060,2024-01-22,BROOKLYN,40.60741,-73.9659,1,0,True
4697061,2024-01-23,UNKNOWN,,,0,0,False
4697062,2024-01-21,BROOKLYN,40.604137,-73.95126,0,0,True
4697063,2024-01-16,BROOKLYN,40.59405,-73.95884,0,0,True
4697064,2024-01-22,UNKNOWN,40.596756,-73.93342,0,0,True
4697065,2024-01-21,QUEENS,40.67416,-73.72756,2,0,True
4697066,2024-01-22,MANHATTAN,40.765865,-73.95742,0,0,True
4697067,2024-01-16,UNKNOWN,40.70487,-73.73998,0,0,True
4697068,2024-01-22,UNKNOWN,,,0,0,False
4697069,2024-01-21,QUEENS,40.723637,-73.746666,1,0,True
4697070,2024-01-21,QUEENS,40.716026,-73.73214,1,0,True
4697071,2024-01-22,UNKNOWN,40.666283,-73.78995,1,0,True
4697072,2024-01-22,QUEENS,40.750507,-73.80302,0,0,True
4697073,2024-01-22,QUEENS,40.707848,-73.76867,0,0,True
4697074,2024-01-23,UNKNOWN,40.70904,-73.84146,0,0,True
4697075,2024-01-22,QUEENS,40.68514,-73.8206,1,0,True
4697076,2024-01-22,UNKNOWN,,,0,0,False
4697077,2024-01-22,UNKNOWN,,,0,0,False
4697078,2024-01-22,BROOKLYN,40.58655,-73.96617,1,0,True
4697079,2024-01-17,BROOKLYN,40.593475,-73.984634,1,0,True
4697080,2024-01-22,BROOKLYN,40.575375,-73.97327,1,0,True
4697081,2024-01-22,STATEN ISLAND,40.562973,-74.10751,0,0,True
4697082,2024-01-22,QUEENS,40.690727,-73.817154,0,0,True
4697083,2024-01-22,UNKNOWN,40.731964,-73.97412,0,0,True
4697084,2024-01-22,MANHATTAN,40.74403,-73.99345,0,0,True
4697085,2024-01-22,QUEENS,40.69595,-73.86237,1,0,True
4697086,2024-01-21,QUEENS,40.742615,-73.88503,0,0,True
4697087,2024-01-19,QUEENS,40.734673,-73.87435,0,0,True
4697088,2024-01-22,MANHATTAN,40.751625,-73.99419,0,0,True
4697089,2024-01-23,QUEENS,40.740932,-73.94485,0,0,True
4697090,2024-01-22,QUEENS,40.743454,-73.91484,0,0,True
4697091,2024-01-16,BRONX,40.82364,-73.91675,0,0,True
4697092,2024-01-05,BRONX,40.823788,-73.9076,0,0,True
4697093,2024-01-18,STATEN ISLAND,40.645077,-74.07894,0,0,True
4697094,2024-01-20,UNKNOWN,40.61572,-74.09624,1,0,True
4697095,2024-01-19,STATEN ISLAND,40.634735,-74.11023,1,0,True
4697096,2024-01-21,UNKNOWN,40.6094,-74.09011,3,0,True
4697097,2024-01-13,UNKNOWN,40.825905,-73.94712,0,0,True
4697098,2024-01-21,STATEN ISLAND,40.629684,-74.11123,1,0,True
4697099,2024-01-21,UNKNOWN,40.607212,-74.07682,1,0,True
4697100,2024-01-09,QUEENS,40.74712,-73.94239,1,0,True
4697101,2024-01-21,UNKNOWN,40.751022,-73.9404,0,0,True
4697102,2024-01-21,UNKNOWN,40.674953,-73.80205,0,0,True
4697103,2024-01-22,QUEENS,40.66786,-73.76656,0,0,True
4697104,2024-01-22,BRONX,40.84574,-73.863655,0,0,True
4697105,2024-01-22,QUEENS,40.74073,-73.91539,0,0,True
4697106,2024-01-21,BRONX,40.859875,-73.89323,0,0,True
4697107,2024-01-19,QUEENS,40.734997,-73.90992,0,0,True
4697108,2024-01-22,UNKNOWN,40.749283,-73.756645,0,0,True
4697109,2024-01-22,STATEN ISLAND,40.627167,-74.07595,1,0,True
4697110,2024-01-20,BROOKLYN,40.593,-73.993645,1,0,True
4697111,2024-01-21,BROOKLYN,40.61665,-73.9907,0,0,True
4697112,2024-01-22,UNKNOWN,40.615917,-73.986496,1,0,True
4697113,2024-01-22,STATEN ISLAND,40.634342,-74.07522,0,0,True
4697114,2024-01-22,BROOKLYN,40.662415,-73.926926,0,0,True
4697115,2024-01-22,UNKNOWN,40.850906,-73.93829,0,0,True
4697116,2024-01-11,UNKNOWN,40.74833,-73.896095,1,0,True
4697117,2024-01-18,BROOKLYN,40.65718,-73.92484,2,0,True
4697118,2024-01-20,BROOKLYN,,,0,0,False
4697119,2024-01-22,QUEENS,40.7007,-73.83805,1,0,True
4697120,2024-01-22,BRONX,40.845966,-73.89224,1,0,True
4697121,2024-01-17,BROOKLYN,40.65521,-73.93292,2,0,True
4697122,2024-01-22,UNKNOWN,40.74059,-73.94433,0,0,True
4697123,2024-01-22,MANHATTAN,40.73656,-74.0011,0,0,True
4697124,2024-01-19,BROOKLYN,40.646885,-73.94916,1,0,True
4697125,2024-01-05,BRONX,40.840378,-73.89846,0,0,True
4697126,2024-01-22,MANHATTAN,40.736958,-74.00826,0,0,True
4697127,2024-01-23,BROOKLYN,40.680664,-73.902626,0,0,True
4697128,2024-01-17,MANHATTAN,40.72693,-73.996666,1,0,True
4697129,2024-01-23,UNKNOWN,,,0,0,False
4697130,2024-01-21,STATEN ISLAND,40.638157,-74.07971,1,0,True
4697131,2024-01-22,QUEENS,40.724895,-73.85513,0,0,True
4697132,2024-01-22,UNKNOWN,40.73261,-73.8686,1,0,True
4697133,2024-01-22,UNKNOWN,40.735283,-73.85984,0,0,True
4697134,2024-01-22,STATEN ISLAND,40.581547,-74.09142,0,0,True
4697135,2024-01-22,QUEENS,40.75389,-73.91651,2,0,True
4697136,2024-01-23,QUEENS,40.751736,-73.939575,0,0,True
4697137,2024-01-19,QUEENS,40.734768,-73.87459,1,0,True
4697138,2024-01-18,STATEN ISLAND,40.643574,-74.098335,0,0,True
4697139,2024-01-20,UNKNOWN,40.85738,-73.92973,1,0,True
4697140,2024-01-22,UNKNOWN,,,1,0,False
4697141,2024-01-18,UNKNOWN,40.61242,-74.09936,0,0,True
4697142,2024-01-19,BRONX,40.848663,-73.84673,0,0,True
4697143,2024-01-22,BROOKLYN,40.61055,-74.00145,0,0,True
4697144,2024-01-22,STATEN ISLAND,40.56444,-74.12676,1,0,True
4697145,2024-01-22,MANHATTAN,40.704273,-74.00869,1,0,True
4697146,2024-01-22,BRONX,40.835724,-73.92129,0,0,True
4697147,2024-01-21,BRONX,40.834503,-73.93037,0,0,True
4697148,2024-01-21,BROOKLYN,40.63838,-73.89481,1,0,True
4697150,2024-01-22,BRONX,40.83129,-73.92904,0,0,True
4697151,2024-01-22,QUEENS,40.734375,-73.87342,0,0,True
4697152,2024-01-23,QUEENS,40.76958,-73.9156,0,0,True
4697153,2024-01-22,BRONX,40.825577,-73.918465,0,0,True
4697154,2024-01-21,UNKNOWN,40.74111,-73.89842,0,0,True
4697155,2024-01-19,QUEENS,40.745308,-73.92183,0,0,True
4697156,2024-01-16,BRONX,40.830566,-73.89862,0,0,True
4697157,2024-01-22,BRONX,40.829002,-73.91557,4,0,True
4697158,2024-01-17,UNKNOWN,40.836506,-73.90536,0,0,True
4697159,2024-01-18,UNKNOWN,40.844177,-73.90292,0,0,True
4697160,2024-01-20,BRONX,40.830524,-73.895615,0,0,True
4697161,2024-01-12,UNKNOWN,40.844917,-73.926384,1,0,True
4697162,2024-01-23,BRONX,40.840206,-73.91015,0,0,True
4697163,2024-01-23,BRONX,40.82111,-73.92749,0,0,True
4697164,2024-01-21,BRONX,40.83784,-73.88533,1,0,True
4697165,2024-01-17,MANHATTAN,40.726933,-73.99992,0,0,True
4697166,2024-01-21,UNKNOWN,,,1,0,False
4697167,2024-01-22,MANHATTAN,40.7982,-73.941925,1,0,True
4697168,2024-01-18,UNKNOWN,40.832695,-73.94972,1,0,True
4697169,2024-01-14,BROOKLYN,40.620167,-74.02403,0,0,True
4697170,2024-01-22,UNKNOWN,40.855785,-73.90558,2,0,True
4697171,2024-01-23,QUEENS,40.701218,-73.81622,0,0,True
4697172,2024-01-23,QUEENS,40.684475,-73.866516,0,0,True
4697173,2024-01-12,BRONX,40.804905,-73.91883,1,0,True
4697174,2024-01-13,BRONX,40.812824,-73.923836,0,0,True
